1416595619	9781416595618	Deaver	Jeffery	Bodies Left Behind, The
8466305130	9788466305136	Deaver	Jeffery	Bone Collector, The
1416549978	9781416549970	Deaver	Jeffery	Broken Window: A Lincoln Rhyme Novel, The
1439156336	9781439156339	Deaver	Jeffery	Burning Wire, The
0743275039	9780743275033	Deaver	Jeffery	Coffin Dancer
0671038443	9780671038441	Deaver	Jeffery	Devil's Teardrop, The
1439156352	9781439156353	Deaver	Jeffery	Edge: A Novel
0671026011	9780671026011	Deaver	Jeffery	Empty Chair, The
0743222016	9780743222013	Deaver	Jeffery	Garden of Beasts
0451204298	9780451204295	Deaver	Jeffery	Maiden's Grave, A
0553581767	9780553581768	Deaver	Jeffery	Manhattan Is My Beat
0670854328	9780670854325	Deaver	Jeffery	Praying For Sleep
0783892969	9780783892962	Deaver	Jeffery	Shallow Graves
0684871262	9780684871264	Deaver	Jeffery	Speaking in Tongues
0743221990	9780743221993	Deaver	Jeffery	stone monkey, The
0743260953	9780743260954	Deaver	Jeffery	Twisted
0446605220	9780446605229	Dee	Ed	Little Boy Blue
0446609137	9780446609135	Dee	Edward	Nightbird
0843948310	9780843948318	DeFelice	Jim	Coyote Bird
0743464222	9780743464222	DeFelice	Jim	Cyclops One
0151161275	9780151161270	Deighton	Len	Catch a falling Spy
0060179376	9780060179373	Deighton	Len	City of Gold
0394512596	9780394512594	Deighton	Len	Goodbye, Mickey Mouse
0061095559	9780061095559	Deighton	Len	Hope
0060179384	9780060179380	Deighton	Len	Violent Ward
1595540067	9781595540065	Dekker	Ted	Saint
0816174806	9780816174805	Demille	Nelson	Charm School, The
0786220198	9780786220199	DeMille	Nelson	Lion's Game, The
044657967X	9780446579674	DeMille	Nelson	Wild Fire
0312970048	9780312970048	Deutermann	P.T.	Zero Option
0380795949	9780380795949	Deverell	Diana	12 Drummers Drumming
0380795957	9780380795956	Deverell	Diana	Night on Fire
0804113645	9780804113649	Dexter	Colin	Daughters of Cain, The
0804114862	9780804114868	Dexter	Colin	Dead of Jericho, The
0333179293	9780333179291	Dexter	Colin	Last Bus to Woodstock
0708921841	9780708921845	Dexter	Colin	Last Seen Wearing
0333761588	9780333761588	Dexter	Colin	Remorseful Day, The
0312307721	9780312307721	Dezenhall	Eric	Shakedown Beach: A Mystery
0375404295	9780375404290	Dibdin	Michael	Long Finish, A
0394568486	9780394568485	Diehl	William	27
034537536X	9780345375360	Diehl	William	Show of Evil
044100217X	9780441002177	Dietz	William C.	Final Battle, The
067100316X	9780671003166	Dillard	J.M.	Star Trek-The First Contact
0394549090	9780394549095	Doctorow	E.L.	World's Fair
044023705X	9780440237051	Doherty	Robert	Area 51
0312288123	9780312288129	Donohue	John	Sensei
0061876895	9780061876899	Dorsey	Tim	Electric Barracuda: A Novel
0312317441	9780312317447	Doss	James D.	Dead Soul
0312863861	9780312863869	Douglas	Carole Nelson	Cat in a Golden Garland
0312868170	9780312868178	Douglas	Carole Nelson	Cat in a Jeweled Jumpsuit
0812561872	9780812561876	Douglas	Carole Nelson	Cat in an Indigo Mood
0671023918	9780671023911	Douglas	John	Broken Wings
1558008284	9781558008281	Douglas	Kirk	Gift, The
0745136435	9780745136431	Douglas	Kirk	Last Tango in Brooklyn
0670033618	9780670033614	Doyle	Roddy	Oh, Play That Thing
0061042765	9780061042768	Dreyer	Eileen	Bad Medicine
0316724653	9780316724654	DuBois	Brendan	Betrayed
0312566344	9780312566340	DuBois	Brendan	Deadly Cove: A Lewis Cole Mystery
0399144986	9780399144981	DuBois	Brendan	Resurrection Day
1416592962	9781416592969	Dugoni	Robert	Bodily Harm: A Novel
0786013982	9780786013982	Dun	David	Necessary Evil
078601542X	9780786015429	Dun	David	Overfall
0425155781	9780425155783	Dunbar	Tony	City of Beads
0440216834	9780440216834	Dunlap	Susan	Time Expired
1400035015	9781400035014	Dunne	John Gregory	Nothing Lost
0380718839	9780380718832	Dunning	John	Booked to Die
0312093322	9780312093327	Dymmoch	Michael Allen	Man who understood Cats, The
0385485247	9780385485241	Edwards	Grace F.	Toast Before Dying, A
006105481X	9780061054815	Egan	Greg	Permutation City
034082039X	9780340820391	Egleton	Clive	Cry Havoc
0312088124	9780312088125	Egleton	Clive	Hostile Intent
0727864572	9780727864574	Egleton	Clive	Presidential Affair, The
0312347456	9780312347451	Egleton	Clive	Renegades, The
0812577736	9780812577730	Eidson	Bill	Adrenaline
031286809X	9780312868093	Eidson	Bill	Frames Per Second
0345505085	9780345505088	Eisler	Barry	Fault line
0399150528	9780399150524	Eisler	Barry	Hard Rain
0399153594	9780399153594	Eisler	Barry	Last Assassin, The
0399149104	9780399149108	Eisler	Barry	Rain fall
0399151923	9780399151927	Eisler	Barry	Rain Storm
0399154264	9780399154263	Eisler	Barry	Requiem for an assassin
1414317301	9781414317304	Elam	Jason	Monday Night Jihad
0380731622	9780380731626	Elkins	Aaron	Loot
0688159281	9780688159283	Elkins	Aaron	Skeleton Dance
0061030910	9780061030918	Elkins	Aaron	Turncoat
0684823624	9780684823621	Elliot	James	Nowhere to Hide
0399155791	9780399155796	Ellis	David	Hidden Man, The
0399152474	9780399152474	Ellis	David	In the Company of Liars
0312366132	9780312366131	Ellis	Robert	City of fire
0099893304	9780099893301	Ellroy	James	Cold Six Thousand, The
1559708395	9781559708395	Elsner	Alan	Nazi Hunter: A Novel, The
0593044142	9780593044148	Elton	Ben	Blast from the Past
0345422120	9780345422125	Emerson	Earl	Catfish Cafe
0345462904	9780345462909	Emerson	Earl	Smoke Room, The
0345445902	9780345445902	Emerson	Earl	Vertical Burn
0312968051	9780312968052	Erdman	Paul	Set-Up, The
0812521455	9780812521450	Erdman	Paul	Zero Coupon
0765312247	9780765312242	Estleman	Loren D.	American Detective: An Amos Walker Novel
076531956X	9780765319562	Estleman	Loren D.	Gas City
0446605964	9780446605960	Estleman	Loren D.	Never Street
076534372X	9780765343727	Estleman	Loren D.	Poison Blonde
0786268360	9780786268368	Estleman	Loren D.	Retro
0312349521	9780312349523	Evanovich	Janet	Fearless Fourteen
0312185863	9780312185862	Evanovich	Janet	Four to Score
0312203039	9780312203030	Evanovich	Janet	High Five
0312205406	9780312205409	Evanovich	Janet	Hot Six
0312993161	9780312993160	Evanovich	Janet	Seven Up
0312990243	9780312990244	Evanovich	Janet	Three to Get Deadly
0743216393	9780743216395	Evanovich	Janet	Two For the Dough
0312306326	9780312306328	Evanovich	Janet	Visions of Sugar Plums
0743254899	9780743254892	Fairstein	Linda	Death Dance
0812564952	9780812564952	Farmer	Philip Jose	Nothing Burns in Hell
0765341573	9780765341570	Farris	John	Fury and the Terror, The
0812992644	9780812992649	Farrow	John	Ice Lake
0312869282	9780312869281	Fawcett	Quinn	Siren Song
0425154106	9780425154106	Ferrigno	Robert	Dead Man's Dance
078620950X	9780786209507	Ferrigno	Robert	Dead Silent
0446608912	9780446608916	Ferrigno	Robert	Heart Breaker
0688126731	9780688126735	Fielding	Joy	Don’t Cry Now
0688121349	9780688121341	Fiennes	Ranulph	Feather Men, The
0553097180	9780553097184	Finch	Phillip	f2f
0345386213	9780345386212	Finder	Joseph	Extraordinary Powers
0312347472	9780312347475	Finder	Joseph	Killer Instinct
0312992289	9780312992286	Finder	Joseph	Paranoia
0312347480	9780312347482	Finder	Joseph	Power play
0449006409	9780449006405	Fitzwater	Judy	Dying to be Murdered
0449006417	9780449006412	Fitzwater	Judy	Dying To Get Published
0802118518	9780802118516	Flanagan	Richard	Unknown Terrorist: A Novel, The
0812550331	9780812550337	Flannery	Sean	Achilles Heel
0553576666	9780553576665	Flynn	Joseph	Next President, The
0312855257	9780312855253	Flynn	Michael	Firestar
0743270371	9780743270373	Flynn	Vince	Act of Treason
0743270363	9780743270366	Flynn	Vince	Consent to Kill
0743270428	9780743270427	Flynn	Vince	Extreme measures
0671047337	9780671047337	Flynn	Vince	Separation of Power
0671047329	9780671047320	Flynn	Vince	Third Option, The
0671023209	9780671023201	Flynn	Vince	Transfer of Power
0451204530	9780451204530	Follett	Ken	Code to Zero
0440217490	9780440217497	Follett	Ken	Dangerous Fortune, A
0609603086	9780609603086	Follett	Ken	Hammer of Eden, The
0333583205	9780333583203	Follett	Ken	Place called Freedom, A
0517702967	9780517702963	Follett	Ken	Third Twin, The
0316288292	9780316288293	Folsom	Allan	Day after Tomorrow, The
0316287555	9780316287555	Folsom	Allan	Day of Confession
0380978741	9780380978748	Ford	G.M.	Black River
0380816229	9780380816224	Ford	G.M.	Blind Eye, A
0060554843	9780060554842	Ford	G.M.	No Man's Land
0060554800	9780060554804	Ford	G.M.	Red Tide
0886776953	9780886776954	Forrest	Elizabeth	Killjoy
042515467X	9780425154670	Forrest	Katherine V.	Liberty Square
0425180972	9780425180976	Forster	Suzanne	Angel Face
0399156801	9780399156809	Forsyth	Frederick	Cobra, The
055309128X	9780553091281	Forsyth	Frederick	Icon
0312246560	9780312246563	Forsyth	Frederick	Phantom of Manhattan, The
0312983425	9780312983420	Forsyth	Frederick	Veteran, The
044661307X	9780446613071	Foster	Alan Dean	Mocking Program, The
0399131213	9780399131219	Francis	Dick	Break In
0816157847	9780816157846	Francis	Dick	Dead Cert
042519938X	9780425199381	Francis	Dick	Decider
0922890269	9780922890262	Francis	Dick	Nerve
0425196739	9780425196731	Francis	Dick	Slay Ride
0399141855	9780399141850	Francis	Dick	To the Hilt
0708904564	9780708904565	Francis	Dick	Trial Run
0671000659	9780671000653	Franklet	Duane	Bad Memory
0451410777	9780451410771	Frasier	Anne	Sleep Tight
0525944796	9780525944799	Freedman	J.F.	Above the Law
067085347X	9780670853472	Freedman	J.F.	House of Smoke
1439101957	9781439101957	Freeman	Ru	disobedient girl, A
0727864467	9780727864468	Freemantle	Brian	Time to Kill
0451219694	9780451219695	Freethy	Barbara	Played
141654965X	9781416549659	Frey	Stephen	Hell's Gate: A Novel
0451190149	9780451190147	Frey	Stephen	Inner Sanctum, The
0786223200	9780786223206	Frey	Stephen	Insider, The
0451190157	9780451190154	Frey	Stephen	Legacy, The
006620979X	9780066209791	Friedman	Kinky	Kill Two Birds & Get Stoned
1556114567	9781556114564	Friedman	Philip	Grand Jury
0804108528	9780804108522	Friedman	Philip	Inadmissible Evidence
140130222X	9781401302221	Frost	Mark	Second Objective, The
0375506233	9780375506239	Fry	Stephen	Revenge
0297849115	9780297849117	Furst	Alan	Dark Voyage
0060787856	9780060787851	Gabbay	Tom	Berlin Conspiracy, The
0440242835	9780440242833	Gaffney	Ed	Suffering Fools
0786211148	9780786211142	Gano	John	Arias of Blood
0340657650	9780340657652	Gardner	John	James Bond in Cold Fall
0727859218	9780727859211	Gardner	John	Streets of Town, The
0553804316	9780553804317	Gardner	Lisa	Gone
0553804324	9780553804324	Gardner	Lisa	Hide
0380976935	9780380976935	Garrison	Paul	Red Sky at Morning
0671032992	9780671032999	Garwood	Julie	Heartbreaker
0739418947	9780739418949	Garwood	Julie	Mercy
0451224973	9780451224972	Gaylin	Alison	Heartless
0812540344	9780812540345	Gear	Kathleen	Summoning God, The
0684837277	9780684837277	Gearino	G.D.	Blue Hole
0553575090	9780553575095	George	Elizabeth	Deception on His Mind
0553102354	9780553102352	George	Elizabeth	In Pursuit of the Proper Sinner
0553057014	9780553057010	George	Elizabeth	Payment in Blood
0553074075	9780553074079	George	Elizabeth	Suitable Vengeance, A
0060545615	9780060545611	George	Elizabeth	With No One as Witness
0739400843	9780739400845	Gerritsen	Tess	Bloodstream
0345497619	9780345497611	Gerritsen	Tess	Bone Garden: A Novel, The
067155302X	9780671553029	Gerritsen	Tess	Harvest
0061082708	9780061082702	Gerritsen	Tess	Peggy Sue Got Murdered
0345447832	9780345447838	Gerritsen	Tess	Surgeon, The
0345476980	9780345476982	Gerritsen	Tess	Vanish: A Novel
0805088946	9780805088946	Ghelfi	Brent	Venona Cable: A Thriller, The
0553074997	9780553074994	Gibson	William	Virtual Light
0553287400	9780553287400	Gifford	Thomas	Assassini, The
0684193892	9780684193892	Gill	B.M.	Fifth Rapunzel, The
0745153429	9780745153421	Gilstrap	John	Nathan's Run
0671786865	9780671786861	Gilstrip	John	Scott Free
0451409396	9780451409393	Girard	Danielle	Savage Art
0743242556	9780743242554	Glass	Joseph	Blood: A Susan Shader Novel
0553561723	9780553561722	Glass	Leslie	Burning Time
0451195507	9780451195500	Glass	Leslie	Judging Time
0451199650	9780451199652	Glass	Leslie	Stealing Time
0312955774	9780312955779	Gobbell	John J.	Brutus Lie, The
0312988400	9780312988401	Gobbell	John J.	Neptune Strategy, The
0312274912	9780312274917	Gobbell	John J.	When Duty Whispers Low
0312857969	9780312857967	Goddard	Ken	Double Blind
0451205294	9780451205292	Goldberg	Leonard	Fatal Care
0786014474	9780786014477	Goldman	Joel	Motion to Kill
0385517181	9780385517188	Goldstein	Paul	Patent Lie, A
0765305232	9780765305237	Goodkind	Terry	Chainfire
0312869533	9780312869533	Gotlieb	Phyllis	Violent Stars
044651554X	9780446515542	Grady	James	River of Darkness
0446602116	9780446602112	Grady	James	Thunder
0786716185	9780786716180	Graf	L.A.	Invasion
0030590485	9780030590481	Grafton	Sue	A is for Alibi
0553280341	9780553280340	Grafton	Sue	B is for Burglar
0030018889	9780030018886	Grafton	Sue	C is for Corpse
0805002480	9780805002485	Grafton	Sue	D is for Deadbeat
0553284789	9780553284782	Grafton	Sue	F is for Fugitive
0449219364	9780449219362	Grafton	Sue	G is for Gumshoe
080501084X	9780805010848	Grafton	Sue	H is for Homicide
0449221482	9780449221488	Grafton	Sue	J is for Judgment
0805019367	9780805019360	Grafton	Sue	K is for Killer
0805019375	9780805019377	Grafton	Sue	L is for Lawless
0805036377	9780805036374	Grafton	Sue	M is for Malice
0449223612	9780449223611	Grafton	Sue	N is for Noose
0333780248	9780333780244	Grafton	Sue	O is for Outlaw
073941822X	9780739418222	Grafton	Sue	P is for Peril
0399149155	9780399149153	Grafton	Sue	Q is for quarry
0399152288	9780399152283	Grafton	Sue	R is for Ricochet
0399154485	9780399154485	Grafton	Sue	T is for trespass
1551666650	9781551666655	Graham	Heather	Hurricane Bay
0778321347	9780778321347	Graham	Heather	Night of the Blackbird
0156027194	9780156027199	Grand	David	Disappearing Body, The
0446516937	9780446516938	Granger	Bill	Burning the Apostle
0446363448	9780446363440	Granger	Bill	Last Good German, The
0517547422	9780517547427	Granger	Bill	Shattered Eye, The
0553582275	9780553582277	Graves	Sarah	Unhinged
0553802283	9780553802283	Graves	Sarah	Wreck the Halls
0312967098	9780312967093	Gray	Robert Steele	Survivor
0787109495	9780787109493	Greeley	Andrew M.	Angel Light
0812575970	9780812575972	Greeley	Andrew M.	Bishop and the Beggar Girl of St. Germain, The
0812575962	9780812575965	Greeley	Andrew M.	Bishop and the Missing L Train, The
0812575989	9780812575989	Greeley	Andrew M.	Bishop in the West Wing, The
0812544439	9780812544435	Greeley	Andrew M.	Contract with an Angel
0515119210	9780515119213	Greeley	Andrew M.	Happy are the Oppressed
0312865694	9780312865696	Greeley	Andrew M.	Irish Mist
0312855966	9780312855963	Greeley	Andrew M.	Irish Whiskey
0399136347	9780399136344	Greeley	Andrew M.	Occasion of Sin, An
0812544420	9780812544428	Greeley	Andrew M.	Summer at the Lake
0812590554	9780812590555	Greeley	Andrew M.	White Smoke
0446602698	9780446602693	Green	George Dawes	Juror, The
0446608491	9780446608497	Green	Tim	Double Reverse
0446531456	9780446531450	Green	Tim	Exact Revenge
0446531448	9780446531443	Green	Tim	First Up, The
0446609951	9780446609951	Green	Tim	Letter of the Law, The
0446607568	9780446607568	Green	Tim	Red Zone, The
0684815834	9780684815831	Greenleaf	Stephen	Flesh Wounds
0786015381	9780786015382	Gresham	Stephen	Fraternity, The
0515111139	9780515111132	Griffin	W.E.B.	Assassin, The
0399140867	9780399140860	Griffin	W.E.B.	Behind the Lines
0727846507	9780727846501	Griffin	W.E.B.	Close Combat
0399154981	9780399154980	Griffin	W.E.B.	Death and Honor
072785917X	9780727859174	Griffin	W.E.B.	Final Justice
0515114863	9780515114867	Griffin	W.E.B.	Honor Bound
0399153144	9780399153143	Griffin	W.E.B.	Hostage, The
0515124060	9780515124064	Griffin	W.E.B.	Investigators, The
0399136711	9780399136719	Griffin	W.E.B.	Line of Fire
0515117420	9780515117424	Griffin	W.E.B.	Murderers, The
0515130095	9780515130096	Griffin	W.E.B.	Secret Honor
0515101486	9780515101485	Griffin	W.E.B.	Special Operations
1410415643	9781410415646	Griffin	W.E.B.	Traffickers, The
0515103977	9780515103977	Griffin	W.E.B.	Victim, The
0399156631	9780399156632	Griffin	W.E.B.	Vigilantes, The
0515107476	9780515107470	Griffin	W.E.B.	Witness, The
067003004X	9780670030040	Grimes	Martha	Blue Last, The
0060005548	9780060005542	Grippando	James	Beyond Suspicion
0061840289	9780061840289	Grippando	James	fraid of the Dark, A
0060564571	9780060564575	Grippando	James	Hear No Evil
0061628689	9780061628689	Grippando	James	Intent to Kill
0061097845	9780061097843	Grippando	James	King's Ransom, A
0060005556	9780060005559	Grippando	James	Last to Die
0061097470	9780061097478	Grippando	James	Under Cover of Darkness
0440243815	9780440243816	Grisham	John	Appeal, The
0385497466	9780385497466	Grisham	John	Brethren, The
0099179512	9780099179511	Grisham	John	Chamber, The
0099283417	9780099283416	Grisham	John	Client, The
0440804922	9780440804925	Grisham	John	Partner, The
0385424736	9780385424738	Grisham	John	Rainmaker, The
0385472943	9780385472944	Grisham	John	Runaway Jury, The
0099406136	9780099406136	Grisham	John	Summons, The
0553456350	9780553456356	Grisham	John	Testament, The
0922066728	9780922066728	Grisham	John	Time to Kill, A
0312858035	9780312858032	Gross	Ken	Talk Show Defense, The
0805091289	9780805091281	Gruber	Michael	Good Son: A Novel, The
0525941304	9780525941309	Gruenfeld	Lee	Halls of Justice, The
0791078779	9780791078778	Guterson	David	Snow Falling on Cedars
0312271883	9780312271886	Haddam	Jane	Conspiracy Theory
0312978650	9780312978655	Haddam	Jane	Skeleton Key
0312209290	9780312209292	Haddam	Jane	True Believers
0345359003	9780345359001	Hadley	Joan	Deadly Ackee, The
0446530565	9780446530569	Haig	Brian	Man in the Middle
0446576670	9780446576673	Haig	Brian	President's Assassin, The
0385407084	9780385407083	Hailey	Arthur	Detective
0312192436	9780312192433	Hall	James W.	Body Language
0385312318	9780385312318	Hall	James W.	Gone Wild
0312271794	9780312271794	Hall	James W.	Magic City: A Novel
0385316380	9780385316385	Hall	James W.	Red Sky at Night
0679451463	9780679451464	Hall	Karen	Dark Debts
0786711272	9780786711277	Hall	Parnell	Manslaughter
0743407091	9780743407090	Hamill	Denis	Long Time Gone
1416584935	9781416584933	Hamilton	Denise	Last Embrace, The
0345435273	9780345435279	Hamilton	Laurell K.	Caress of Twilight, A
0425209067	9780425209066	Hamilton	Laurell K.	Killing Dance, The
0553813838	9780553813838	Hamilton	Laurell K.	Kiss of Shadows, A
0739461214	9780739461211	Hamilton	Laurell K.	Obsidian Butterfly
034544356X	9780345443564	Hamilton	Laurell K.	Seduced by Moonlight
042517235X	9780425172353	Hamilton	Lyn	Celtic Riddle, The
0312969198	9780312969196	Hamilton	Steve	Cold Day in Paradise, A
0312268971	9780312268978	Hamilton	Steve	North of Nowhere
0312252951	9780312252953	Hamilton	Steve	Winter of the Wolf Moon
1555534929	9781555534929	Hamm	Mark S.	In Bad Company
0525939199	9780525939191	Hardwick	Gary	Cold Medina
0688165141	9780688165147	Hardwick	Gary	Color of Justice
0345371615	9780345371614	Harper	Tara K.	Lightwing
0373262604	9780373262601	Harris	Charlaine	Dead Over Heels
0449007014	9780449007013	Harris	Lee	April Fools' Day Murder, The
038529929X	9780385299299	Harris	Thomas	Hannibal
039912442X	9780399124426	Harris	Thomas	Red Dragon
031299303X	9780312993030	Harrison	Colin	Manhattan Nocturne
0786864222	9780786864225	Harrison	Jamie	Blue Deer Thaw
0786862602	9780786862603	Harrison	Jamie	Unfortunate Prairie Occurrence, An
0517584050	9780517584057	Harrison	Payne	Thunder of Erebus
0316914207	9780316914208	Harrod-Eagles	Cynthia	Blood Lines
1883642922	9781883642921	Harsch	Rick	Billy Verite
0385495692	9780385495691	Harstad	Donald	Big Thaw, The
0385488955	9780385488952	Harstad	Donald E.	Known Dead
0553091735	9780553091731	Hart	Carolyn G.	Dead Man's Island
0312380348	9780312380342	Hart	John	Iron House
0615113443	9780615113449	Harvard	Jane	Student Body, The
1400064260	9781400064267	Hawke	Richard	Cold Day in Hell: A Novel
0821751905	9780821751909	Hawkins	Barry T.	Dark Medicine
0451410475	9780451410474	Hawley	Michael A.	Double Bluff
038549694X	9780385496940	Hayder	Mo	Birdman
0399145400	9780399145407	Haywood	Gar Anthony	All the Lucky Ones are Dead
0671009540	9780671009540	Healy	Jeremiah	Only Good Lawyer, The
0671009567	9780671009564	Healy	Jeremiah	Spiral
0783804318	9780783804316	Healy	Jeremiah	Stalking of Sheilah Quinn, The
0688164064	9780688164065	Heffernan	William	Cityside
0380818817	9780380818815	Heffernan	William	Red Angel
1551664666	9781551664668	Heggan	Christiane	Deception
0345330145	9780345330147	Heinlein	Robert	Puppet Masters, The
0441005535	9780441005536	Hendrix	Howard V.	Standing Wave
0553580337	9780553580334	Herbert	Brian	Dune House Corrino
0380973219	9780380973217	Herman	Richard	Against All Enemies
0380787865	9780380787869	Herman	Richard	Power Curve
038533849X	9780385338493	Hewson	David	Sacred Cut, The
1599214288	9781599214283	Heywood	Joseph	Death Roe: A Woods Cop Mystery
1557503621	9781557503626	Hickam	Homer	Torpedo Junction
0451454022	9780451454027	Hickman	Tracy	Immortals, The
0805048154	9780805048155	Higgins	George V.	Change of Gravity, A
0399140425	9780399140426	Higgins	Jack	Angel of Death
0140269037	9780140269031	Higgins	Jack	Bloody Passage
0425212319	9780425212318	Higgins	Jack	Bormann Testament, The
0399151788	9780399151781	Higgins	Jack	Dark Justice
0030461715	9780030461712	Higgins	Jack	Day of Judgment
0425178773	9780425178775	Higgins	Jack	Day of Reckoning
039915809X	9780399158094	Higgins	Jack	Devil Is Waiting, A
0399141545	9780399141546	Higgins	Jack	Drink with the Devil
0425138232	9780425138236	Higgins	Jack	Eye of the Storm
0425183041	9780425183045	Higgins	Jack	Game for Heroes, A
0425176312	9780425176313	Higgins	Jack	In the Hour Before Midnight
0425182681	9780425182680	Higgins	Jack	Keys of Hell, The
0399153802	9780399153808	Higgins	Jack	Killing Ground, The
0399148337	9780399148330	Higgins	Jack	Midnight Runner
0517101815	9780517101810	Higgins	Jack	Night of the Fox
0425171892	9780425171899	Higgins	Jack	Pay the Devil
0425163415	9780425163412	Higgins	Jack	President's Daughter, The
0399155139	9780399155130	Higgins	Jack	Rough justice
0030177618	9780030177613	Higgins	Jack	Storm Warning
0399138358	9780399138355	Higgins	Jack	Thunder Point
0399144897	9780399144899	Higgins	Jack	White House Connection, The
0399156127	9780399156120	Higgins	Jack	Wolf at the Door, The
0770429246	9780770429249	Hill	Reginald	Death's Jest-Book
1585679283	9781585679287	Hill	Susan	Pure in Heart, The
1585678767	9781585678761	Hill	Susan	Various Haunts of Men, The
0061099325	9780061099328	Hillerman	Tony	Coyote Waits
006017773X	9780060177737	Hillerman	Tony	Fallen Man, The
038044156X	9780380441563	Hillerman	Tony	Fly on the Wall, The
0060192895	9780060192891	Hillerman	Tony	Hunting Badger
0061000299	9780061000294	Hillerman	Tony	Listening Woman
0060169095	9780060169091	Hillerman	Tony	Talking God
0060159383	9780060159382	Hillerman	Tony	Thief of Time, A
0060194448	9780060194444	Hillerman	Tony	Wailing Wind, The
031255804X	9780312558048	Hinshelwood	Tom	Killer, The
0553106333	9780553106336	Hoag	Tami	Ashes to Ashes
0553801929	9780553801927	Hoag	Tami	Dark Horse
0553561618	9780553561616	Hoag	Tami	Dark Paradise
0553582526	9780553582529	Hoag	Tami	Dust to Dust
0553564528	9780553564525	Hoag	Tami	Guilty as Sin
055356451X	9780553564518	Hoag	Tami	Night Sins
0060197943	9780060197940	Hoffman	William	Blood and Guile
0380731460	9780380731466	Hogan	Chuck	Blood Artists, The
0754022250	9780754022251	Holden	Craig	Four Corners of Night
0743212975	9780743212977	Holden	Craig	Narcissist's Daughter, The
044021730X	9780440217305	Holden	Craig	River Sorrow, The
0385248156	9780385248150	Holland	Isabelle	Fatal Advent, A
0312268025	9780312268022	Holt	A.J.	Catch Me
0312859848	9780312859848	Holton	Hugh	Chicago Blues
0312867638	9780312867638	Holton	Hugh	Left Hand of God, The
0312873336	9780312873332	Holton	Hugh	Time of the Assassins
0812567145	9780812567144	Holton	Hugh	Windy City
0553804855	9780553804850	Hooper	Kay	Blood Sins
0515139262	9780515139266	Hooper	Kay	Enemy Mine
0553571850	9780553571851	Hooper	Kay	Finding Laura
0786230584	9780786230587	Hooper	Kay	Hiding in the Shadows
0553585118	9780553585117	Hooper	Kay	Once a Thief
055380300X	9780553803006	Hooper	Kay	Sense of Evil
0786230614	9780786230617	Hooper	Kay	Stealing Shadows
0393325261	9780393325263	Horn	Dara	In the Image
0525939989	9780525939986	Hornsby	Wendy	77th Street Requiem
0525936157	9780525936152	Hornsby	Wendy	Midnight Baby
0142407380	9780142407387	Horowitz	Anthony	Ark Angel
0142406139	9780142406137	Horowitz	Anthony	Eagle Strike
0142405787	9780142405789	Horowitz	Anthony	Scorpia
0142406147	9780142406144	Horowitz	Anthony	Skeleton Key
0142412120	9780142412121	Horowitz	Anthony	Snakehead
0142406112	9780142406113	Horowitz	Anthony	Stormbreaker
039305764X	9780393057645	Hospital	Janette Turner	Due Preparations For the Plague
0671034413	9780671034412	Howard	Linda	All the Queen's Men
034548651X	9780345486516	Howard	Linda	Cover of Night: A Novel
0312361564	9780312361563	Hunt	James Patrick	Goodbye Sister Disco
0743238087	9780743238083	Hunter	Stephen	Havana
068486360X	9780684863603	Hunter	Stephen	Hot Springs
0688035914	9780688035914	Hunter	Stephen	Master Sniper, The
0684863618	9780684863610	Hunter	Stephen	Pale Horse Coming
0440221854	9780440221852	Hunter	Stephen	Tapestry of Spies
006073146X	9780060731465	Hurwitz	Gregg	Last Shot
0312534906	9780312534905	Hurwitz	Gregg	y're Watching, The
0060188863	9780060188863	Hurwitz	Gregg Andrew	Minutes to Burn
0684851911	9780684851914	Hurwitz	Gregg Andrew	Tower, The
0380731592	9780380731596	Huston	James W.	Balance of Power
0380731606	9780380731602	Huston	James W.	Price of Power, The
0060008377	9780060008376	Huston	James W.	Secret Justice
0312358717	9780312358716	Indridason	Arnaldur	Voices: A Thriller
0441774059	9780441774050	Ing	Dean	Soft Targets
0060176075	9780060176075	Isaacs	Susan	Lily White
0871135620	9780871135629	Jackson	Jon A.	Deadman
0871138107	9780871138101	Jackson	Jon A.	La Donna Detroit
0802136036	9780802136039	Jackson	Jon A.	Man with an Axe
0821779362	9780821779361	Jackson	Lisa	Absolute Fear
0821779389	9780821779385	Jackson	Lisa	Lost Souls
0821775766	9780821775769	Jackson	Lisa	Most Likely to Die
0786015438	9780786015436	Jacobs	Jonnie	Cold Justice
067102678X	9780671026783	Jacobson	Alan	False Accusations
0393042146	9780393042146	James	Bill	Pay Days
0679422102	9780679422105	James	P.D.	Children of Men, The
0679438890	9780679438892	James	P.D.	Original Sin
1416563792	9781416563792	Jance	J.A.	Cruel Intent
0380792494	9780380792498	Jance	J.A.	Devil's Claw
0380758393	9780380758395	Jance	J.A.	Failure to Appear
0061239224	9780061239229	Jance	J.A.	Fire and Ice
1416537740	9781416537748	Jance	J.A.	Hand of Evil
0688138241	9780688138240	Jance	J.A.	Long Time Gone
1569471576	9781569471579	Janes	J. Robert	Salamander
0743268865	9780743268868	Jefferson	Roland S.	Damaged Goods
0312181353	9780312181352	Jeffries	Roderic	Maze of Murders, A
0553579983	9780553579987	Johansen	Iris	And Then You Die
0553800973	9780553800975	Johansen	Iris	Body of Lies
0312368089	9780312368081	Johansen	Iris	Dark summer
